Domain Code,Domain,Area_Code_(FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2016","2016","ha","30420000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2018","2018","ha","29650590","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2020","2020","ha","31357000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2000","2000","hg/ha","27785","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2002","2002","hg/ha","27621","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2004","2004","hg/ha","27132","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2006","2006","hg/ha","26188","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2008","2008","hg/ha","28022","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2010","2010","hg/ha","28395","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2012","2012","hg/ha","31775","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2014","2014","hg/ha","31457","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2016","2016","hg/ha","30339","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2018","2018","hg/ha","33682","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","15","Wheat","2020","2020","hg/ha","34311","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2000","2000","tonnes","76368896","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2002","2002","tonnes","72766304","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2004","2004","tonnes","72156200","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2006","2006","tonnes","69354496","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2008","2008","tonnes","78570200","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2010","2010","tonnes","80803600","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2012","2012","tonnes","94880000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2014","2014","tonnes","95850000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2016","2016","tonnes","92290000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2018","2018","tonnes","99869520","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","2020","2020","tonnes","107590000","*","Unofficial figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2000","2000","ha","10732","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2002","2002","ha","9560","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2004","2004","ha","10120","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2006","2006","ha","10362","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2008","2008","ha","11060","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2010","2010","ha","10939","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2012","2012","ha","10809","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2014","2014","ha","10652","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2016","2016","ha","10465","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2018","2018","ha","9602","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","221","Almonds, with shell","2020","2020","ha","8798","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2000","2000","hg/ha","30130","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2002","2002","hg/ha","27630","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2004","2004","hg/ha","23640","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2006","2006","hg/ha","22528","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2008","2008","hg/ha","24063","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2010","2010","hg/ha","20052","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2012","2012","hg/ha","19835","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2014","2014","hg/ha","20324","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2016","2016","hg/ha","20498","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2018","2018","hg/ha","20823","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","221","Almonds, with shell","2020","2020","hg/ha","22202","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2000","2000","tonnes","32336","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2002","2002","tonnes","26414","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2004","2004","tonnes","23924","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2006","2006","tonnes","23344","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2008","2008","tonnes","26614","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2010","2010","tonnes","21935","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2012","2012","tonnes","21440","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2014","2014","tonnes","21649","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2016","2016","tonnes","21451","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2018","2018","tonnes","19994","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","221","Almonds, with shell","2020","2020","tonnes","19533","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2000","2000","ha","58169","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2002","2002","ha","47544","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2004","2004","ha","112000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2006","2006","ha","112600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2008","2008","ha","113100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2010","2010","ha","110562","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2012","2012","ha","103830","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2014","2014","ha","100246","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2016","2016","ha","95260","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2018","2018","ha","82041","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","515","Apples","2020","2020","ha","75241","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2000","2000","hg/ha","75444","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2002","2002","hg/ha","66339","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2004","2004","hg/ha","31421","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2006","2006","hg/ha","30945","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2008","2008","hg/ha","38998","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2010","2010","hg/ha","47562","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2012","2012","hg/ha","53579","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2014","2014","hg/ha","61523","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2016","2016","hg/ha","70325","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2018","2018","hg/ha","66265","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","515","Apples","2020","2020","hg/ha","83116","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2000","2000","tonnes","438852","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2002","2002","tonnes","315400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2004","2004","tonnes","351916","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2006","2006","tonnes","348440","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2008","2008","tonnes","441062","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2010","2010","tonnes","525855","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2012","2012","tonnes","556307","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2014","2014","tonnes","616748","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2016","2016","tonnes","669912","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2018","2018","tonnes","543645","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","515","Apples","2020","2020","tonnes","625372","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2000","2000","ha","12909","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2002","2002","ha","13758","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2004","2004","ha","28972","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2006","2006","ha","29214","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2008","2008","ha","31018","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2010","2010","ha","29648","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2012","2012","ha","27536","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2014","2014","ha","26950","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2016","2016","ha","24940","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2018","2018","ha","18629","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","526","Apricots","2020","2020","ha","17062","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2000","2000","hg/ha","97520","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2002","2002","hg/ha","94272","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2004","2004","hg/ha","74141","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2006","2006","hg/ha","60678","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2008","2008","hg/ha","76709","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2010","2010","hg/ha","64144","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2012","2012","hg/ha","64820","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2014","2014","hg/ha","63267","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2016","2016","hg/ha","66527","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2018","2018","hg/ha","57967","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","526","Apricots","2020","2020","hg/ha","56878","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2000","2000","tonnes","125889","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2002","2002","tonnes","129700","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2004","2004","tonnes","214800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2006","2006","tonnes","177266","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2008","2008","tonnes","237937","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2010","2010","tonnes","190174","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2012","2012","tonnes","178489","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2014","2014","tonnes","170504","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2016","2016","tonnes","165918","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2018","2018","tonnes","107986","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","526","Apricots","2020","2020","tonnes","97045","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2000","2000","ha","78590","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2002","2002","ha","77866","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2004","2004","ha","81727","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2006","2006","ha","84695","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2008","2008","ha","90700","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2010","2010","ha","90124","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2012","2012","ha","89600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2014","2014","ha","91145","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2016","2016","ha","97713","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2018","2018","ha","98857","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","577","Dates","2020","2020","ha","106488","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2000","2000","hg/ha","77934","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2002","2002","hg/ha","80266","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2004","2004","hg/ha","76156","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2006","2006","hg/ha","50331","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2008","2008","hg/ha","62448","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2010","2010","hg/ha","58147","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2012","2012","hg/ha","58550","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2014","2014","hg/ha","58939","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2016","2016","hg/ha","44926","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2018","2018","hg/ha","45216","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","577","Dates","2020","2020","hg/ha","51017","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2000","2000","tonnes","612482","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2002","2002","tonnes","625000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2004","2004","tonnes","622404","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2006","2006","tonnes","426281","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2008","2008","tonnes","566400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2010","2010","tonnes","524041","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2012","2012","tonnes","524612","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2014","2014","tonnes","537204","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2016","2016","tonnes","438989","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2018","2018","tonnes","446995","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","577","Dates","2020","2020","tonnes","543269","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2000","2000","ha","8625","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2002","2002","ha","6952","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2004","2004","ha","6849","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2006","2006","ha","7000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2008","2008","ha","8125","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2010","2010","ha","6856","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2012","2012","ha","6768","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2014","2014","ha","7430","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2016","2016","ha","7882","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2018","2018","ha","8699","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","406","Garlic","2020","2020","ha","9426","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2000","2000","hg/ha","88441","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2002","2002","hg/ha","81338","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2004","2004","hg/ha","82469","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2006","2006","hg/ha","81846","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2008","2008","hg/ha","78522","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2010","2010","hg/ha","83473","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2012","2012","hg/ha","84715","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2014","2014","hg/ha","86774","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2016","2016","hg/ha","89984","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2018","2018","hg/ha","93306","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","406","Garlic","2020","2020","hg/ha","90857","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2000","2000","tonnes","76280","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2002","2002","tonnes","56546","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2004","2004","tonnes","56483","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2006","2006","tonnes","57292","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2008","2008","tonnes","63799","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2010","2010","tonnes","57229","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2012","2012","tonnes","57335","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2014","2014","tonnes","64473","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2016","2016","tonnes","70925","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2018","2018","tonnes","81167","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","406","Garlic","2020","2020","tonnes","85642","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2000","2000","ha","77","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2002","2002","ha","94","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2004","2004","ha","97","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2006","2006","ha","80","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2008","2008","ha","195","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2010","2010","ha","247","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2012","2012","ha","249","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2014","2014","ha","282","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2016","2016","ha","286","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2018","2018","ha","43","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","720","Ginger","2020","2020","ha","4","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2000","2000","hg/ha","3506","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2002","2002","hg/ha","3830","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2004","2004","hg/ha","4227","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2006","2006","hg/ha","3875","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2008","2008","hg/ha","4872","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2010","2010","hg/ha","4656","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2012","2012","hg/ha","4538","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2014","2014","hg/ha","4468","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2016","2016","hg/ha","4650","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2018","2018","hg/ha","4651","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","720","Ginger","2020","2020","hg/ha","5000","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2000","2000","tonnes","27","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2002","2002","tonnes","36","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2004","2004","tonnes","41","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2006","2006","tonnes","31","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2008","2008","tonnes","95","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2010","2010","tonnes","115","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2012","2012","tonnes","113","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2014","2014","tonnes","126","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2016","2016","tonnes","133","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2018","2018","tonnes","20","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","720","Ginger","2020","2020","tonnes","2","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2000","2000","ha","2376600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2002","2002","ha","2225000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2004","2004","ha","2519600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2006","2006","ha","2581200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2008","2008","ha","2962600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2010","2010","ha","2365300","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2012","2012","ha","2308800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2014","2014","ha","2890646","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2016","2016","ha","2724013","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2018","2018","ha","2810030","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","27","Rice, paddy","2020","2020","ha","3335105","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2000","2000","hg/ha","30312","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2002","2002","hg/ha","30192","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2004","2004","hg/ha","29914","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","31604","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","35199","Fc","Calculated data"
